ids,score
219606,0.43343505785221254
156425,0.5290819513075703
82239,0.5353629016878185
184944,0.629144368757192
192365,0.6258485793295007
15130,0.556880323713969
68651,0.5083149056541488
197465,0.010623890059086417
114708,0.6612282622167968
265870,0.6907555930372141
106858,0.6378632162794446
288540,0.07608099741566979
142913,0.18516667891628974
160036,0.658507958848351
19758,0.4949002436289741
84367,0.600064911877176
134683,0.5063950716060626
23682,0.414666404921406
158375,0.439348191741063
95373,0.4596349550968411
108061,0.4886430820967519
9752,0.5789951661583407
148755,0.550692832272025
1742,0.6161713347356798
50984,0.5915772113296931
191597,0.0010099541420854421
265920,0.5537238963435266
166871,0.003297546447944395
98855,0.024735799238618808
175543,0.5807920723330043
219938,0.10429489586619832
239586,0.5524940700858546
45164,0.5345807085048334
91433,0.5841378007735143
148683,0.5199859071549157
295345,0.5825770874448045
88146,0.5028050968078575
6977,0.5820088175051255
253978,0.6037322159920844
108202,0.631401354453522
184763,0.26874957185152865
203500,0.6199473589956768
266782,0.4061639540802685
273864,0.3953723069769731
121063,0.5643502711562263
300309,0.6822849548967135
298500,0.6166849124063661
296394,0.1799005978445662
264101,0.5266953286533321
118187,0.5909350665713458
266589,0.004171366042486469
154939,0.5506905831146661
8246,0.005945679790586416
364,0.6573364920262352
33298,0.49182976430504366
38639,0.5066822154966291
23656,0.5506905831146661
182098,0.581870431840028
220607,0.051580507361095096
161621,0.5909706127932073
149233,0.6006385744377559
9883,0.5414471589475045
111279,0.49491340226278385
101865,0.6641727411524068
275343,0.5844248163724169
112792,0.6149140464900091
85803,0.576739040588266
97598,0.19426185148450453
201526,0.7040254921453953
303065,0.615780312139523
81258,0.6287460149168256
101877,0.47603721126704374
45627,0.4858673067001616
37556,0.5459766170475424
229672,0.2678192357229571
244863,0.5544047975849467
263071,0.6168961046395982
103340,0.6157574311130412
1993,0.07087420723207526
152802,0.5301619496399085
125933,0.5591823282626799
292537,0.0010211803569640835
143171,0.6200082030127828
232213,0.5455102522952239
210065,0.6184893097803891
255762,0.37374235489333757
78311,0.5428592514878577
303576,0.5120513510660197
123990,0.6050200506239778
161302,0.5637397779332534
238347,0.6012323423614441
172809,0.6035676220251072
145097,0.5783679317329785
188908,0.0009876629461442665
303259,0.3308066453359182
281876,0.5403722453280043
158493,0.3822794366155818
233697,0.5418304306296103
245104,0.6770649314226277
105628,0.527580775844671
131237,0.6333153498251035
130951,0.5373612555028051
27603,0.5135855687263222
293837,0.6188607275927122
157025,0.5612528998247482
289243,0.0009751457938133562
47621,0.5727373959522222
5929,0.5765249115778696
171006,0.5872231494552393
171610,0.5954036628542141
129117,0.5587478681731273
27361,0.37583345755658826
296709,0.4158645765339494
166565,0.6270967316271387
253476,0.4372625823872795
74553,0.6730477671587398
177788,0.5267235726441527
87827,0.599534243178293
243585,0.615108661071441
275594,0.02367129848819966
20968,0.5059390026354248
106602,0.5981685849494751
290655,0.6038770031655628
230522,0.5857750084694845
99969,0.6426435342502692
136043,0.4805895233958059
129252,0.45150651460174734
129543,0.4920083878833005
261602,0.24435981861994446
90197,0.5920021663119679
41009,0.3524746393455788
118964,0.5441016871146892
112373,0.5813811068266383
295241,0.5435514362390564
131167,0.370217139130371
298088,0.5587419357127265
105885,0.6555097765975791
179777,0.6051074173957105
259659,0.6128531383303778
116954,0.6827329775686806
84525,0.69640233018563
51415,0.5088458274540356
70741,0.628672452598181
107640,0.1386534554773457
289585,0.606968142449603
205276,0.628257834750823
55248,0.6362534685605095
20766,0.582421679887292
155070,0.49278799490569547
88330,0.45139413641646775
101216,0.62221482342855
177147,0.5360162382481741
31488,0.004041446333125976
184135,0.391019995515457
204222,0.46206309555585723
301889,0.36114972998528727
104126,0.6198263208566336
77876,0.5955402122286784
225504,0.40160370691252273
114685,0.5627415472695528
303321,0.22336869917868457
173416,0.5844695924418843
58407,0.6570899168220277
204777,0.3974422769857298
111564,0.4970198789221994
179873,0.6204244599055874
119199,0.3148028982706485
54333,0.6082152180657818
14546,0.6004180044919475
96105,0.6349231736327483
15903,0.47032037355498707
275898,0.615033306247014
292599,0.6216781177372755
78552,0.6121183007487174
144158,0.6096183362737017
52690,0.4368027518571678
132141,0.4925619597436792
214343,0.6638279853909405
295997,0.0022936365904565933
258957,0.32432806058179753
118452,0.48811035027620153
99591,0.53572585859443
22461,0.694405003997516
67951,0.44830633151903504
24010,0.6460415733844562
233766,0.4375200301942549
67265,0.5963598861104877
56226,0.004511782571958867
286669,0.0010185989091822467
271583,0.006335340746035747
131819,0.6665411507896887
175081,0.43922243277397016
62341,0.606632116828982
235716,0.5284003067781609
171469,0.5413448366211749
130802,0.5159717907440142
71541,0.5285311971567745
2929,0.5231403360986168
92203,0.5822817301751971
254164,0.6661298973391853
198927,0.015501736376668332
242274,0.6201056455133577
232182,0.5701614637090096
57764,0.6843989942011737
28212,0.5950117920678069
14235,0.5645512865280194
111596,0.6573665327484758
174943,0.594242933133274
244346,0.033747923785163544
82857,0.5152787975031977
242751,0.4935425783452039
244571,0.6454363720441956
291168,0.5783679317329785
177659,0.1418633981526462
168102,0.6722237735117677
132681,0.011639679269175203
28395,0.6200082030127828
190920,0.6139576059501282
11867,0.5882101150554642
199336,0.5099477959931898
61219,0.5006885681762525
106820,0.5853042241897602
167361,0.4879795822747759
90011,0.5581653129402117
295156,0.5548409442603385
271596,0.5991827438579259
129740,0.4906487045767046
127155,0.5736950723737624
34178,0.6235983314643941
151474,0.5798344814726109
264528,0.5389096479461072
186259,0.6524006987800832
135901,0.5565096460255162
106562,0.5996960885676389
198155,0.6385079324552277
57530,0.5300711153241302
50149,0.08190820957699137
124149,0.6318785468316229
12131,0.5037792325560599
190326,0.6354724482941813
34611,0.6264191408909575
106288,0.5408774918591667
279853,0.5532116927326591
79043,0.4632189863418917
113704,0.5851844000332781
145650,0.6249212521847669
170132,0.5622374355164118
179571,0.5214360109188065
125840,0.5610943380349931
84328,0.5279948635400644
34216,0.5897116499707621
235825,0.2908198304520237
157430,0.5188848196239187
210230,0.0061270481394281205
275856,0.6630823272134857
139348,0.5893443852462994
275116,0.6051074173957105
102905,0.5720262906607965
188533,0.4077395357263297
111229,0.5539152671251227
79015,0.6330778557095151
284741,0.5928708335336126
118883,0.6240880529631855
114445,0.28760269430124785
22245,0.5868090260559594
298379,0.5767647869738376
245250,0.634566768179449
292899,0.46040728613405296
207399,0.0009943091266828336
149707,0.5097630556562237
12950,0.5506145992362523
157881,0.006295663672784781
260429,0.4844184265687589
101864,0.6107192432873714
245040,0.5722282936090817
6251,0.5300711153241302
275725,0.5815415438712603
87943,0.5261220045658964
168484,0.4976788992035316
65340,0.00530043352951606
256395,0.625312552858289
268165,0.6651801521792368
46335,0.02182369309326661
281275,0.541635885431868
126838,0.5960218311052673
85077,0.6132120385303981
146911,0.46751802639272916
273895,0.0014975374687334517
233097,0.2991787443166918
261471,0.21714818430852784
135926,0.6850565178348488
211654,0.1971918264714519
116499,0.49491340226278385
280126,0.6011446310384967
184724,0.6253068332550521
153990,0.5530176087780241
75694,0.6843989942011737
51888,0.6265396911823091
25255,0.5963541165617989
258660,0.5133901789891715
9310,0.547415077884153
28829,0.5950279733218666
27593,0.6032699283096501
231445,0.6121527739313156
80000,0.5642141711684756
253849,0.6334009541056927
94777,0.508684216081736
80806,0.5617930375955527
144445,0.6336562028003582
263992,0.0050483733247953895
274300,0.6183698608696248
60098,0.5469715338187895
10256,0.46635547833055674
109089,0.5819053221458573
72110,0.49491340226278385
62891,0.4644810145945917
62358,0.6200082030127828
217772,0.3790362596947404
30524,0.5954824838487794
217938,0.2236351751417837
63186,0.5994219983094924
185163,0.42742571814987035
118030,0.5484870737048365
245277,0.6481513906603146
133077,0.5107679379278525
277664,0.606968142449603
264226,0.0015573260274023787
144920,0.6347839844702453
274061,0.5999524427882118
98514,0.5477351939574082
233782,0.6481513906603146
252768,0.0020149630673112523
209342,0.3832952738772174
131529,0.5012611807564837
269852,0.5263276362925389
113920,0.4968479987823184
257612,0.5765157534839511
99621,0.5855747337083986
36199,0.6239186378700988
262914,0.5587478681731273
194878,0.6266233574183169
185260,0.2912882255844036
7137,0.0031888750228007212
227809,0.001194020980951136
57973,0.5192439264772349
134267,0.0328201575559213
221684,0.48902622799831796
174642,0.4490970825492486
9386,0.6276525930846787
14413,0.5837934699325142
88553,0.5241057403638879
48368,0.5863621954975204
26911,0.48276128609936997
297292,0.6821289313507886
75470,0.5918397639295723
136609,0.634946827496628
148503,0.6206757154512501
177955,0.5586480559779023
277570,0.043804142941277054
227006,0.5344511735775597
191920,0.6164413312120551
197958,0.640573441556109
226618,0.5224016073723867
58192,0.6004180044919475
100575,0.5687633648535398
254334,0.53279515956733
286414,0.6882314874679677
126787,0.5870372065782486
218055,0.4544500048618103
70010,0.5715526851294397
186966,0.5374407710931918
298881,0.6746158792227641
257529,0.619785832433664
143652,0.6128802850253885
147553,0.508672043326106
199750,0.5328971848646317
273513,0.38698214487803045
95158,0.12031039983089988
241122,0.6596665816287023
80590,0.5723688461240828
202947,0.5115416938250951
103855,0.6206399670288029
287877,0.5585060184378173
207916,0.28741841094464726
236350,0.5473113136219813
144086,0.5736950723737624
272911,0.5807920723330043
229762,0.12381809434062703
269993,0.40866857035524345
103979,0.6468951832286041
137385,0.5161275649287139
261973,0.6114950940632783
78791,0.6629745171660287
304261,0.5949287828237473
254908,0.581870431840028
127871,0.009511339684336165
194945,0.4630108385733308
15665,0.6076397965487284
133983,0.6354100595113534
142563,0.49278799490569547
10339,0.5304569334825159
257815,0.543235807772458
160367,0.5305188286805559
269451,0.5395420268890986
72847,0.5689769314514307
169802,0.5059390026354248
78268,0.5428592514878577
50204,0.1822263943613761
155353,0.6504486020413867
109396,0.5890055378873359
249526,0.6444418873852443
192046,0.4716728919063638
262744,0.667435442995896
213793,0.6148420543439841
119069,0.49933384310470075
211713,0.5167850351565986
203682,0.016984340648614836
147800,0.5539152671251227
9695,0.558221241597595
236445,0.5883751429141617
251046,0.4954551823768937
274832,0.613587396635537
14954,0.0035752356214998515
247465,0.5670369907518462
5068,0.6500353576192567
37118,0.615033306247014
230833,0.5779130217447978
176469,0.06129982413674084
31014,0.5144064186922321
285055,0.6028551597625443
247510,0.5253760227706787
119294,0.017909843006270323
148029,0.5873027577065483
285621,0.0020680118852851623
151620,0.46761423520022977
233190,0.3668418938553314
6736,0.6066243834125754
32418,0.5059390026354248
87120,0.5548959941061613
237559,0.5487287245225623
261684,0.6462003604521172
143614,0.35836414972741476
155043,0.5554170125625231
76976,0.5400112559561578
89782,0.642333025725869
154736,0.5880345857252275
299766,0.5952695566366495
106584,0.511489175780599
301625,0.27060927163787446
112529,0.6384634078202736
188683,0.5922846110221179
75156,0.478250182589084
220357,0.5165221640097526
133554,0.5508741819221162
279091,0.6323150116289278
23247,0.5972877956640039
2837,0.5618369274674737
172489,0.5638439413030153
142584,0.6181057733810488
109730,0.705743590243968
163488,0.5727373959522222
130962,0.6004180044919475
149711,0.6573348803615565
167802,0.5872768188888373
183204,0.6468951832286041
182827,0.6747927734801051
9506,0.4851644367843448
13748,0.46751802639272916
162893,0.5928708335336126
10576,0.5156531785346856
153576,0.5078299028132008
352,0.5360879608305014
286146,0.5724453919502834
80417,0.5060648001132524
216123,0.4630108385733308
237389,0.6066335932102543
157994,0.6110064744054551
305550,0.0069105368330745435
147379,0.6117963404865138
166438,0.5968029811405754
171002,0.024411549506661363
216913,0.5993915120031655
265528,0.5516521110602105
51523,0.5763706891440673
199115,0.4640126997816724
94423,0.4998124545516226
39223,0.5231376537554734
14822,0.59018322179406
252570,0.6455980315310449
146465,0.4548391049904268
15390,0.621683236974501
82347,0.22032274225199933
76212,0.5723688461240828
170389,0.5063950716060626
108707,0.5337906905567942
47998,0.5335232661058841
256347,0.5284060398007487
221154,0.5007814973114246
226686,0.5436270316974376
221922,0.01702817579484424
114967,0.6323109763394189
176944,0.5901120765832362
227556,0.5999449641942909
148792,0.5133901789891715
87743,0.5817378515317929
188441,0.6921969211457986
104162,0.4743565537914365
282236,0.6204244599055874
24213,0.48811035027620153
197633,0.6187117960691181
151563,0.5435841869541971
276736,0.6043828127957827
191411,0.5328971848646317
184594,0.6316771017378082
160919,0.5795882493840158
259524,0.534064236312425
23046,0.5059390026354248
80865,0.5734333804848569
34290,0.5613257304865711
110141,0.5356752337252413
